,genres,title,release_date,price,item_id,developer
13543,Adventure,King's Quest - Chapter 4: Snow Place Like Home,2016-09-27,9.99,373490,The Odd Gentlemen
13544,Action,Dungeons &amp; Darkness,2016-09-29,9.99,479990,Yamiuchi Project
13545,RPG,The Divine Paradox,2016-09-26,6.99,495630,Cape of Games LLC
13546,Action,Demon Truck,2016-09-26,4.99,489760,Triger Mountain
13547,Casual,Turbo Pug DX,2016-09-26,0.99,513780,"SnowFlame,Back To Basics Gaming"
13548,Adventure,Zia and the goddesses of magic,2016-09-26,3.99,533360,OrionSoft
13549,Adventure,Dyno Adventure,2016-09-27,0.99,525600,aresarx
13550,Action,Make America Great Again: The Trump Presidency,2016-09-26,2.99,515040,Maverick Game Studio
13551,Action,Lost In Woods 2,2016-09-26,3.99,528090,Crouching Fox
13552,Casual,Tabletop Simulator - Tiny Epic Defenders,2016-09-23,4.99,468734,"Berserk Games,Gamelyn Games"
13553,Adventure,The Cube Hotel（Ning's Wing 2）,2016-09-23,2.99,533470,T34 Studio
13554,Casual,SnakEscape: Soundtrack Simulator,2016-09-23,1.99,532040,Kähm
13555,Casual,Lazors,2016-09-25,4.99,341290,Pyrosphere
13556,Action,Can't Drive This,2016-09-26,9.99,466980,Pixel Maniacs
13557,Action,Saving Harmony,2016-09-26,4.99,503730,Daniel Mercier
13558,Action,Goo Saga,2016-09-26,4.99,506830,Toka Loka Games
13559,Casual,Requiescence,2016-08-22,9.99,530360,Argent Games
13560,Adventure,Stellar Tactics,2016-09-22,19.99,465490,Maverick Games
13561,Indie,Dream Car Builder,2016-09-22,14.99,488550,RoKo0 (Roman Konyukhov)
13562,Adventure,Mad Father,2016-09-22,4.99,483980,sen
13563,Action,Talewind,2016-09-22,8.99,441250,WindLimit
13564,Action,Deus Ex: Mankind Divided - System Rift,2016-09-22,11.99,413360,"Eidos Montreal,Feral Interactive (Linux),Feral Interactive (Mac)"
13565,Adventure,Harmonia,2016-09-22,9.99,421660,VisualArts/Key
13566,Casual,Iron Sea - The West Coast,2016-09-23,2.99,515170,Creobit
13567,Action,Box Maze - Cubert Friends Skins Pack,2016-09-23,0.99,532050,GamersHype Productions
13568,Action,Showdown Adventure,2016-09-21,2.99,511750,Herbi Games
13569,Adventure,DROD: Gunthro and the Epic Blunder,2012-04-02,9.99,314330,Caravel Games
13570,Adventure,Tentacult!,2016-09-23,3.99,489440,Salty Sloth Studios L.L.C.
13571,Simulation,Bus Tycoon ND (Night and Day),2016-09-23,2.99,527730,FrameLineNetwork
13572,Adventure,The Secret Order 4: Beyond Time,2016-09-22,9.99,517360,Sunward Games
13573,Casual,Farm Tribe 2,2016-09-22,6.99,527920,CrioGames
13574,Casual,Pixel Puzzles Ultimate - Puzzle Pack: Montana,2016-09-22,3.99,501172,DL Softworks
13575,Adventure,Barrow Hill: Curse of the Ancient Circle,2006-10-05,7.99,494360,Shadow Tor Studios
13576,Adventure,Barrow Hill: The Dark Path,2016-09-22,14.99,520990,Shadow Tor Studios
13577,Adventure,The Uncertain: Episode 1 - The Last Quiet Day,2016-09-22,14.99,406970,ComonGames
13578,Action,Toadled,2016-09-22,0.99,521630,Giant Fox Studios
13579,Adventure,Sorcerer King: Rivals,2016-09-22,14.99,496730,Stardock Entertainment
13580,Action,Void Destroyer 2,2016-09-22,14.99,369530,Iteration 11
13581,Action,Diesel Guns,2018-08-06,4.99,355400,LLC Intenzibne
13582,Action,Heroes of the Monkey Tavern,2016-09-22,9.99,492500,Monkey Stories
13583,Adventure,Dark Parables: The Thief and the Tinderbox Collector's Edition,2016-09-22,9.99,533040,Eipix Entertainment
13584,Action,Gun Bombers,2016-09-21,7.99,416180,Antti Vaihia
13585,Adventure,Sumeru,2016-09-21,6.99,496930,BigCheeseGames
13586,Adventure,Sumeru Art Book,2016-09-21,1.99,509300,BigCheeseGames
13587,Indie,Agenda,2016-09-21,9.99,513460,Exordium Games
13588,Action,Pankapu,2016-09-21,11.99,418670,Too Kind Studio
13589,Action,Pankapu - Official Soundtrack,2016-09-21,2.99,529470,Too Kind Studio
13590,Indie,Memoir En Code: Reissue,2016-09-21,4.99,467940,Kalopsia Games
13591,Action,Madrobot X,2016-09-21,2.99,513610,NetoX
13592,Indie,Hospitalize,2016-09-21,15.99,503370,Illeris
13593,Racing,MotoGP™ Legendary Bikes,2016-09-21,9.99,526670,Milestone S.r.l.
13594,Adventure,Spectrum,2016-09-22,4.99,420360,3D Avenue
13595,Indie,Siege - the card game,2016-09-22,4.99,427050,SIA Next Level
13596,Simulation,Train Simulator: Outeniqua Choo Tjoe Route Add-On,2016-09-22,29.99,376935,Johansteam
13597,Casual,Turbo Pug 3D,2016-09-20,1.99,528510,"Wulo Games,DEADBIT"
13598,Action,Ballistic Tanks,2016-09-20,4.99,493060,Kirklight Games
13599,Casual,The Tower - Fantogame,2016-09-17,4.99,531070,Fantogame
13600,Strategy,Cossacks 3,2016-09-20,19.99,333420,GSC Game World
13601,Indie,Euro Truck Simulator 2 - Pirate Paint Jobs Pack,2016-09-19,1.99,461248,SCS Software
13602,Adventure,Lifestream - A Haunting Text Adventure,2016-04-25,2.99,527820,Storycentric Worlds
13603,Animation &amp; Modeling,RutonyChat,2016-09-19,14.99,524660,Rutony Studio
13604,Indie,Car Mechanic Simulator 2015 - DeLorean,2016-09-19,3.99,507070,Red Dot Games
13605,Action,Pixel Puzzles Ultimate - Puzzle Pack: U.S. Landscapes,2016-09-19,3.99,480595,DL Softworks
13606,Action,Diorama Battle of NINJA　虚拟3D世界 忍者之战,2016-09-19,6.99,464070,"X-STREAM DIGITAL Co., Ltd."
13607,Action,Toy Odyssey: The Lost and Found,2016-09-20,14.99,392410,Hikergames
13608,Action,GEARGUNS Tank offensive,2016-09-22,7.99,526250,Alexey Glinskiy
13609,Simulation,Command LIVE - Spratly Spat,2016-09-20,2.99,527370,WarfareSims
13610,Audio Production,Rytmik Ultimate – Rock Expansion,2016-09-20,5.99,525970,"CINEMAX, s.r.o."
13611,Strategy,Cossacks 3: Digital Deluxe Upgrade,2016-09-20,11.99,523011,GSC Game World
13612,Action,Galactic Storm,2016-09-16,2.99,521990,Dawid Bujak
13613,Action,Unfazed,2016-09-16,9.99,506630,ION M.G LTD
13614,Casual,Autumn Park Mini Golf,2015-04-02,0.99,502650,Serious Tangents
13615,Adventure,The Rosefinch Curse（Ning's Wing 1）,2016-09-20,6.99,530500,T34 Studio
13616,Indie,Galaxy Reavers,2016-09-19,4.99,489170,Good Games
13617,Adventure,Fall of Civilization,2016-09-19,6.99,467010,Luke Dodds
13618,Indie,Euro Truck Simulator 2 - Schwarzmüller Trailer Pack,2016-09-16,2.99,388477,SCS Software
13619,Action,Drop Out 0,2016-09-16,1.99,517660,Ward Dehairs
13620,Action,TankYou!,2016-09-16,11.99,514640,Virgil Tuser
13621,Action,TankYou! Soundtrack,2016-09-16,4.99,514690,Andrew Brady
13622,Casual,Momonga Pinball Adventures,2016-09-16,5.99,491560,"Paladin Studios,Seaven Studio"
13623,Adventure,Fatehaven,2014-08-08,3.99,524520,Hosted Games
13624,Action,Squeezone,2016-09-16,2.99,513630,Versus System
13625,Indie,Eclipse: New Dawn for the Galaxy,2016-09-16,14.99,522030,Big Daddy's Creations
13626,Casual,True or False,2016-09-16,0.99,521340,Vladimir Maslov
13627,Action,Tempest - Original Soundtrack,2016-09-16,2.99,527010,Lion's Shade
13628,Adventure,Diaries of a Spaceport Janitor,2016-09-16,9.99,436500,Sundae Month
13629,Casual,Soko Match,2016-09-16,0.99,518320,Antarsoft
13630,Indie,Shotgun Raiders,2016-09-15,2.99,510330,PileOfCrab
13631,Action,Super Jagua,2016-09-15,0.99,514890,cbritez
13632,Action,Make America Great Again,2016-09-16,2.99,512430,e-Solution
13633,Indie,Lord of the Seal,2016-09-16,4.99,522610,N-Soft
13634,Action,Rollout - Everything Ever,2016-09-14,4.99,522980,Ryan up in here
13635,Racing,Radio Controlled Cars mode,2016-09-15,3.99,464300,Milestone S.r.l.
13636,Action,Marooners,2016-09-15,12.99,423810,M2H
13637,Action,Blood and Gold Soundtrack,2016-09-15,3.99,498760,Snowbird Games
13638,Action,Dig 4 Destruction - Mask [Curse],2016-09-15,1.99,525220,"COLOPL, Inc."
13639,Action,Dig 4 Destruction - Mask [Octopus],2016-09-15,1.99,524870,"COLOPL, Inc."
13640,Indie,XMODULE,2016-09-15,9.99,520400,G21 Studio
13641,Action,Lost Crew,2016-09-15,1.99,522010,Gamecosm
13642,Action,Dig 4 Destruction - Mask [Knight],2016-09-15,1.99,525221,"COLOPL, Inc."
13643,Indie,Space Rogue,2016-09-15,9.99,364300,Red Beat
13644,Action,Kabitis in Bibou's Game,2016-09-15,0.99,528140,André Bertaglia
13645,Action,Rebels Character Pack,2016-09-15,1.99,466549,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
13646,Action,Super Treasure Arena,2016-09-15,7.99,338330,Vennril
13647,Action,The Clone Wars Character Pack,2016-09-15,1.99,466545,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
13648,Casual,Beautiful Japanese Scenery - Animated Jigsaws,2016-09-15,9.99,514090,BottleCube inc.
13649,Casual,SUPERFIGHT - The Red Deck 2,2016-09-15,4.99,476353,Pipeworks Studio
13650,Casual,SUPERFIGHT - The Orange Deck 2,2016-09-15,4.99,476355,Pipeworks Studio
13651,Adventure,Event[0],2016-09-14,19.99,470260,Ocelot Society
13652,Action,A Blind Legend - Original Soundtrack,2016-09-15,3.99,528630,Dowino
13653,Indie,Brawlderdash,2016-09-14,2.99,525590,tso
13654,Action,Doorways: Prelude - Soundtrack,2016-09-14,1.99,526571,Saibot Studios
13655,Action,Doorways: The Underworld - Soundtrack,2016-09-14,2.99,526561,Saibot Studios
13656,Action,Doorways: Holy Mountains of Flesh - Soundtrack,2016-09-14,4.99,526121,Saibot Studios
13657,Adventure,Grim Tales: The Bride Collector's Edition,2016-09-14,9.99,527900,Elephant Games
13658,Action,Floppy Heroes,2016-09-13,2.99,480450,Matthew Kania
13659,Action,Running Gods,2016-09-13,4.99,496320,Midnight Games EIRL
13660,Action,"RIVE: Wreck, Hack, Die, Retry!",2016-09-13,14.99,278100,Two Tribes
13661,Casual,The Legions of Rome,2016-09-16,2.99,527510,The Tambourine
13662,Adventure,Vex,2016-09-13,3.99,496480,"Stenner Studios,Killbox Graphics"
13663,Casual,Spaera,2016-09-13,9.99,487250,Blazing Orb LLC
13664,Action,24 HOURS,2016-09-13,2.99,485580,MysticGames
13665,Action,Loot or Die,2016-09-16,1.99,523760,Chris Antoni
13666,Casual,Dots eXtreme,2016-06-12,1.99,521130,Starwind Games
13667,Action,Carrie's Order Up!,2016-09-13,2.99,522490,Ink Dragon Works
13668,Indie,Retro Football Boss,2016-09-12,11.99,511790,1888 Games
13669,Action,Blanco: The Color of Adventure,2016-12-23,1.99,528960,51Pegasi Studios
13670,Indie,Codex of Victory,2017-03-16,14.99,464100,Ino-Co Plus
13671,Casual,PAC-MAN™ CHAMPIONSHIP EDITION 2,2016-09-13,12.99,441380,BANDAI NAMCO Studios Inc.
13672,Casual,Mad Games Tycoon,2016-09-13,14.99,341000,Eggcode
13673,Simulation,FSX Steam Edition: Seychelles Add-On,2016-09-13,19.99,457085,FSDG Online
13674,Casual,Monsti,2016-09-12,1.99,526790,Unika Games
13675,Action,The Construct,2016-09-12,2.99,525190,Cannibal Panda Studios
13676,Action,Bumper,2016-09-12,0.99,509850,Artur Rezende
13677,RPG,Envy the Dead,2016-09-12,0.99,453960,Kazakov Oleg
13678,Action,What The Box?,2016-09-12,4.99,527340,"Daniel Snd,Thiago Adamo"
13679,Racing,Rick Allen Spotter Audio,2016-09-13,0.99,525181,Monster Games
13680,Racing,Challenge Pack 1,2016-09-13,0.99,525188,Monster Games
13681,Racing,Chase for the NASCAR Sprint Cup Paint Scheme Pack 1,2016-09-13,4.99,525187,Monster Games
13682,Racing,Paint Scheme Pack 1,2016-09-13,4.99,525182,Monster Games
13683,Action,Outbreak: Pandemic Evolution,2016-09-09,9.99,444690,Forthright Entertainment
13684,Action,KickHim,2016-09-10,2.99,526460,Pokshevanov Pavel
13685,Casual,Chess Knight 2,2016-09-11,4.99,526880,EnsenaSoft
13686,Indie,The Cold War Era,2016-09-09,4.99,504280,Alina Digital
13687,Casual,Monsti - Soundtrack,2016-09-16,0.99,526850,Unika Games
13688,Casual,Pure Chess Grandmaster Edition,2016-09-09,15.99,300630,Ripstone
13689,Action,King Oddball,2016-09-09,4.99,525450,10tons Ltd
13690,Adventure,Ember,2016-09-09,9.99,339580,N-Fusion Interactive
13691,Indie,PRINCIPIA: Master of Science,2016-09-09,9.99,491470,tomeapp
13692,Action,Zombitatos the end of the Pc master race,2016-09-11,0.99,508140,Bmc Studio
13693,Massively Multiplayer,The Elder Scrolls® Online: Gold Edition,2016-09-09,59.99,526150,Zenimax Online Studios
13694,Simulation,18 Wheels of Steel: Haulin’,2006-12-08,9.99,514180,SCS Software
13695,Action,Tank Defense Division,2016-09-09,9.99,512090,"Caleb Hooper,Christian Hooper"
13696,Adventure,Dark Parables: Curse of Briar Rose Collector's Edition,2016-09-09,9.99,524600,Blue Tea Games
13697,Casual,Iron Sea Defenders,2016-09-09,6.99,431750,Creobit
13698,Casual,Pixel Puzzles Ultimate - Puzzle Pack: Da Vinci,2016-09-09,1.99,509520,DL Softworks
13699,Casual,Pixel Puzzles Ultimate - Puzzle Pack: Thailand,2016-09-09,3.99,509900,DL Softworks
13700,Racing,Thick Air,2016-09-15,2.99,525350,People Gotta Play
13701,Action,Princess Remedy 2: In A Heap of Trouble,2016-09-08,2.99,522040,Ludosity
13702,Action,Dynamite Alex,2016-09-08,0.99,527810,Ryan Silberman
13703,Casual,Pixel Puzzles Ultimate - Puzzle Pack: Savanna,2016-09-09,1.99,509522,DL Softworks
13704,Casual,Wrong Dimension - The One Dimensional Platformer,2016-09-08,2.99,497280,"StartUp Studios,Mike Troup"
13705,Action,INFERNO CLIMBER,2016-09-08,29.99,433450,Arc System Works
13706,Casual,Pixelscape: Oceans,2016-09-08,3.99,497420,Hidden Nature Design
13707,Adventure,STEINS;GATE,2016-09-08,34.99,412830,MAGES. Inc.
13708,Design &amp; Illustration,RPG Maker MV - Epic Strings,2016-09-07,13.99,525284,Murray Atkinson
13709,Design &amp; Illustration,RPG Maker MV - Medieval Music Pack,2016-09-07,19.99,525283,"KADOKAWA,Joel Steudler"
13710,Adventure,Gochi-Show! for Girls -How To Learn Japanese Cooking Game-,2016-09-07,4.99,512610,Creative Freaks Inc.
13711,Adventure,Hidden Expedition: Dawn of Prosperity Collector's Edition,2016-09-07,9.99,514730,Eipix Entertainment
13712,Adventure,Kitty Kitty Boing Boing: the Happy Adventure in Puzzle Garden!,2016-09-07,4.99,519200,Alex Hanson-White
13713,Audio Production,Dignified Fantasy Music Vol.1,2016-09-07,9.99,525471,BitterSweet Entertainment Inc.
13714,Adventure,"MANDAGON - Digital Art Book, OST plus Extras",2016-10-08,3.99,515270,Blind Sky Studios
13715,Racing,MXGP2 - The Official Motocross Videogame Compact,2016-09-08,9.99,504810,Milestone S.r.l.
13716,Simulation,Train Simulator: GWR Saint Class &amp; Travelling Post Office Loco Add-On,2016-09-08,19.99,376963,Victory Works
13717,Action,Line of Sight - Premium Pack I,2016-09-08,69.99,520900,BlackSpot Entertainment
13718,Simulation,Project Highrise,2016-09-08,19.99,423580,SomaSim
13719,Strategy,Talisman: The Horus Heresy - Heroes &amp; Villains 3,2016-09-08,3.99,521020,Nomad Games
13720,Action,How to Survive 2,2016-09-08,14.99,360170,Eko Software
13721,Action,NightmareZ,2016-09-08,3.99,509930,Anamik Majumdar
13722,Adventure,Deserted: The Story of Peter,2016-09-07,4.99,503320,Francesco Trovato
13723,Indie,Fabric: Original Soundtrack,2016-09-08,3.99,516930,Torreng Labs
13724,Action,Doorways: Prelude - Artbook,2016-09-07,2.99,526570,Saibot Studios
13725,Action,Doorways: The Underworld - Artbook,2016-09-07,1.99,526560,Saibot Studios
13726,Action,Doorways: Holy Mountains of Flesh - Artbook,2016-09-07,4.99,526120,Saibot Studios
13727,Indie,Star Tactics,2016-09-07,7.99,503950,Devil's Dozen Games
13728,Action,Nanoborg,2016-09-07,0.99,518100,Pokshevanov Pavel
13729,Simulation,FSX Steam Edition: Rockwell AC11 Commander 114™ Add-On,2016-09-06,24.99,491491,Carenado
13730,Simulation,FSX Steam Edition: McDonnell Douglas A-4 Skyhawk™ Add-On,2016-09-06,12.99,491492,Virtavia
13731,Action,The Garden,2016-09-06,0.99,516810,Pug &amp; Dragon
13732,Indie,Pro Strategy Football 2016,2016-09-06,9.99,499070,Kerry Batts
13733,Adventure,Dungeon Rushers: Crawler RPG,2016-09-06,14.99,429620,Goblinz Studio
13734,Casual,Atlantis: Pearls of the Deep,2012-11-29,6.99,521280,Alder Games
13735,Adventure,Revolution 60,2016-09-06,9.99,350200,Giant Spacekat
13736,Casual,Board Defenders,2016-09-06,4.99,516010,Ludus Studio
13737,Action,Unbox: Newbie's Adventure,2016-09-05,19.99,512300,Prospect Games
13738,Action,Mother Russia Bleeds,2016-09-05,14.99,361300,Le Cartel Studio
13739,Strategy,Catch Me,2016-06-11,5.99,421030,ZuoBuLaiGame
13740,Adventure,Space Rangers: Quest,2016-09-05,9.99,503450,SNK Games
13741,Action,Ultimate Arena,2016-09-05,11.15,436260,"Kenneth Caselli,Gianmarco Rocco"
13742,Simulation,18 Wheels of Steel: Convoy,2005-09-01,9.99,514170,SCS Software
13743,Action,The Seeker,2016-09-02,2.99,503680,VisualTech48
13744,Casual,Spell Casting: Meowgically Enhanced Edition,2016-09-02,3.99,522990,Gordon Little
13745,Casual,Hyper color ball,2016-09-02,0.99,515470,Czester16
13746,Adventure,This World Unknown,2016-09-02,7.99,521540,ebi-hime
13747,Adventure,De-Void,2016-09-02,7.99,468570,Pulsetense Games
13748,Action,Blockships,2016-09-02,6.99,504700,Dr Davient
13749,Action,Tangled Up!,2016-09-02,4.99,502380,2Pi Interactive Pvt. Ltd.
13750,Adventure,The Tale of a Common Man,2016-09-02,9.99,370670,Aldorlea Games
13751,Action,Starship Annihilator,2016-09-02,0.99,525300,IR Studio
13752,Adventure,CURSE,2016-09-01,6.99,510570,Stormlord Games
13753,Indie,Space Hole,2016-09-02,0.99,477310,Sam Atlas
13754,Action,DodgeBall Blitz,2016-09-02,14.99,511110,C3 Games Inc
13755,Casual,The Castles of Dr. Creep,1984-11-01,1.99,517930,"Ed Hobbs,Robert Crossfield"
13756,Action,Tadpole Treble,2016-09-02,4.99,354400,BitFinity
13757,Indie,Hunted: One Step Too Far,2016-09-02,4.99,521450,DK Productions
13758,Action,HellAngel,2016-09-01,0.99,524340,Andrey Malyarov
13759,Action,Globe Rush,2016-09-02,2.99,521000,Treetop Crew
13760,Adventure,Heirs And Graces,2016-07-27,19.99,482990,Winter Wolves
13761,Indie,Isomorph,2016-09-02,9.99,516870,PlayerBuce
13762,Adventure,The Curious Expedition,2016-09-02,14.99,358130,Maschinen-Mensch
13763,Casual,SizeBlock,2016-09-02,1.99,508960,Egor Magurin
13764,Adventure,Seasons after Fall,2016-09-02,14.99,366320,Swing Swing Submarine
13765,Adventure,Brave Dungeon,2016-09-02,0.99,523790,Zakhar Zakharov
13766,Adventure,A Matter of Murder,2016-04-18,2.99,510040,Worthing &amp; Moncrieff
13767,Action,One Piece Burning Blood - Wanted Pack 2,2016-09-01,14.99,501570,"Spike Chunsoft Co., Ltd."
13768,Action,Windscape,2016-09-01,16.99,363950,Magic Sandbox
13769,Indie,Don't Disturb,2016-08-30,3.49,501840,Midnight Party
13770,Simulation,Cities: Skylines - Content Creator Pack: Art Deco,2016-09-01,4.99,515190,Matt Crux
13771,Adventure,Dawn's Light,2016-09-01,2.99,520820,John Wizard
13772,Casual,SUPERFIGHT - The Green Deck,2016-09-01,4.99,476350,Pipeworks Studio
13773,Adventure,Tahira: Echoes of the Astral Empire,2016-08-31,14.99,396660,Whale Hammer Games
13774,Action,NeuroVoider,2016-08-31,13.99,400450,Flying Oak Games
13775,Action,Firefighters - The Simulation,2012-09-18,14.99,502420,VIS-Games
13776,Action,Torsion,2016-09-14,1.99,522050,ASGames
13777,Action,"Hack, Slash &amp; Backstab",2016-08-31,4.99,438910,MAGIC Spell Studios
13778,Action,RunGunJumpGun,2016-08-31,7.99,440550,ThirtyThree
13779,Action,Battle Knights,2016-08-31,2.99,493000,Mire Studios
13780,Action,RunGunJumpGun - Soundtrack/Special Edition Upgrade,2016-08-31,1.99,523840,ThirtyThree
13781,Action,Shiny,2016-08-31,9.99,496390,Garage 227
13782,Action,Shiny - Digital Artbook,2016-08-31,3.99,523821,Garage 227
13783,Action,Shiny - Official Soundtrack,2016-08-31,3.99,523820,Garage 227
13784,Action,Magnetta,2016-08-31,9.99,485750,Heliocentric Studios
13785,Action,Cashtronauts,2016-09-01,7.99,386750,Simon Prefontaine
13786,Adventure,"Save the Universe, Please!",2016-08-31,2.99,500550,Hodeaka Studio
13787,Action,Ghost Croquet,2016-08-31,8.99,466770,"ampersandbear,YellowAfterlife"
13788,Design &amp; Illustration,Virtual Battlemap DLC - Landscapes Pack,2016-08-30,14.99,497520,Dragom
13789,Action,NeuroVoider - Deluxe Upgrade,2016-08-31,8.99,521010,Flying Oak Games
13790,Adventure,Farnham Fables Tape 1 Episode 2,2016-08-31,0.99,524360,Ethrea Dreams
13791,Action,THE LAST BLADE,2016-08-31,9.99,465840,"SNK CORPORATION,DotEmu"
13792,Adventure,Tahira Original Soundtrack,2016-08-31,4.99,524190,Whale Hammer Games
13793,Action,NDE Rescue,2016-09-01,7.99,510180,6L6 Interactive
13794,Indie,Pulse Shift,2013-01-23,8.99,499900,3 Core Studio
13795,Indie,50 Years,2016-08-26,5.99,516460,Jinsimer Games
13796,Action,Rogue Contracts: Syndicate,2016-08-26,0.99,453660,Go Dark Studios
13797,Indie,Zero Gravity,2016-08-29,10.99,423780,Neo Red Entertainment
13798,Action,Zissi's Island,2016-08-28,1.99,516500,Ramon Mujica
13799,Adventure,The Last Hope,2016-08-29,1.99,522570,"Atomic Fabrik,Cristian Manolachi"
13800,Action,Hybrid Animals,2016-05-09,6.99,448240,FamishedMammal
13801,Casual,Le Havre: The Inland Port,2016-08-29,6.99,511820,DIGIDICED
13802,Casual,Buy Bloxiq Soundtrack,2016-08-29,3.99,516090,Blot Interactive
13803,Adventure,Armello - Usurpers Hero Pack,2016-08-30,9.99,398913,League of Geeks
